pair_id,token_address,chain,dex_name,pair_address,base_token,quote_token,pair_created_at,pair_age_minutes,pair_age_hours,liquidity_usd,fdv,market_cap,fdv_liquidity_ratio,marketcap_liquidity_ratio,price_usd,volume_5m,volume_1h,volume_6h,volume_24h,volume_liquidity_ratio,txns_5m_buys,txns_5m_sells,txns_15m_buys,txns_15m_sells,txns_1h_buys,txns_1h_sells,txns_24h_buys,txns_24h_sells,total_txns_1h,total_txns_24h,buy_ratio,unique_buyers_15m,unique_buyers_1h,unique_buyers_24h,price_change_5m,price_change_1h,price_change_6h,price_change_24h,estimated_slippage_100_usd,raw_json,scan_time
base:0x51d62ad6f6baa03dd2375c75980dece34bcb46c31acbfbcb536bdd94ac1b5051,0x78cdbef65Ede022351F2DD635abc41Ac74788CbD,base,uniswap,0x51d62ad6f6baa03dd2375c75980dece34bcb46c31acbfbcb536bdd94ac1b5051,GENESIS,ETH,2025-07-14T18:49:51+00:00,432828.5834285167,7213.809723808611,29148.29,34961.0,34961.0,1.1994185593734659,1.1994185593734659,2.913e-05,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,2,,0,0,0,,,,0.26,,"{""baseToken"":{""address"":""0x78cdbef65Ede022351F2DD635abc41Ac74788CbD"",""name"":""Genesis Launch"",""symbol"":""GENESIS""},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":34961,""labels"":[""v4""],""liquidity"":{""base"":1000102349,""quote"":0.004641,""usd"":29148.29},""marketCap"":34961,""pairAddress"":""0x51d62ad6f6baa03dd2375c75980dece34bcb46c31acbfbcb536bdd94ac1b5051"",""pairCreatedAt"":1752518991000,""priceChange"":{""h24"":0.26},""priceNative"":""0.00000001250"",""priceUsd"":""0.00002913"",""quoteToken"":{""address"":""0x0000000000000000000000000000000000000000"",""name"":""Ether"",""symbol"":""ETH""},""txns"":{""h1"":{""buys"":0,""sells"":0},""h24"":{""buys"":0,""sells"":2},""h6"":{""buys"":0,""sells"":0},""m5"":{""buys"":0,""sells"":0}},""url"":""https://dexscreener.com/base/0x51d62ad6f6baa03dd2375c75980dece34bcb46c31acbfbcb536bdd94ac1b5051"",""volume"":{""h1"":0,""h24"":0,""h6"":0,""m5"":0}}",2026-05-11T08:38:26+00:00
base:0x9d18437e8186da3fda0d43e4d6ac875102bc20ee4e7367e232569023d690b13c,0x0593ac90Ec3FC784cf34f1F6cC2a345c90dDcBA3,base,uniswap,0x9d18437e8186da3fda0d43e4d6ac875102bc20ee4e7367e232569023d690b13c,BASE,WETH,2026-05-10T16:34:59+00:00,1189.6658098,19.827763496666666,,20130.0,20130.0,,,2.012e-07,0.0,0.0,0.0,0.04,,0,0,0,0,0,0,1,1,0,2,,0,0,1,,,,,,"{""baseToken"":{""address"":""0x0593ac90Ec3FC784cf34f1F6cC2a345c90dDcBA3"",""name"":""Build Agents Spread Everywhere"",""symbol"":""BASE""},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":20130,""labels"":[""v4""],""marketCap"":20130,""pairAddress"":""0x9d18437e8186da3fda0d43e4d6ac875102bc20ee4e7367e232569023d690b13c"",""pairCreatedAt"":1778430899000,""priceChange"":{},""priceNative"":""0.00000000008581"",""priceUsd"":""0.0000002012"",""quoteToken"":{""address"":""0x4200000000000000000000000000000000000006"",""name"":""Wrapped Ether"",""symbol"":""WETH""},""txns"":{""h1"":{""buys"":0,""sells"":0},""h24"":{""buys"":1,""sells"":1},""h6"":{""buys"":0,""sells"":0},""m5"":{""buys"":0,""sells"":0}},""url"":""https://dexscreener.com/base/0x9d18437e8186da3fda0d43e4d6ac875102bc20ee4e7367e232569023d690b13c"",""volume"":{""h1"":0,""h24"":0.04,""h6"":0,""m5"":0}}",2026-05-11T12:24:38+00:00
base:0xbed93db41126a7c47757829e6e6cbbaad16cc3ad9341d64c851138e80b68846f,0xFC42E94C8F2873D10AD852588F7a2b84E0F63b07,base,uniswap,0xbed93db41126a7c47757829e6e6cbbaad16cc3ad9341d64c851138e80b68846f,AI,WETH,2026-02-06T21:51:27+00:00,134793.1991431333,2246.553319052222,30904.11,28784.0,28784.0,0.931397150734967,0.931397150734967,2.878e-07,0.0,0.0,0.0,0.04,1.2943262239229669e-06,0,0,0,0,0,0,0,2,0,2,,0,0,0,,,,,,"{""baseToken"":{""address"":""0xFC42E94C8F2873D10AD852588F7a2b84E0F63b07"",""name"":""ai.com"",""symbol"":""AI""},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":28784,""labels"":[""v4""],""liquidity"":{""base"":100449998848,""quote"":0.8547,""usd"":30904.11},""marketCap"":28784,""pairAddress"":""0xbed93db41126a7c47757829e6e6cbbaad16cc3ad9341d64c851138e80b68846f"",""pairCreatedAt"":1770414687000,""priceChange"":{},""priceNative"":""0.0000000001235"",""priceUsd"":""0.0000002878"",""quoteToken"":{""address"":""0x4200000000000000000000000000000000000006"",""name"":""Wrapped Ether"",""symbol"":""WETH""},""txns"":{""h1"":{""buys"":0,""sells"":0},""h24"":{""buys"":0,""sells"":2},""h6"":{""buys"":0,""sells"":0},""m5"":{""buys"":0,""sells"":0}},""url"":""https://dexscreener.com/base/0xbed93db41126a7c47757829e6e6cbbaad16cc3ad9341d64c851138e80b68846f"",""volume"":{""h1"":0,""h24"":0.04,""h6"":0,""m5"":0}}",2026-05-11T12:24:38+00:00
base:0x1266e5376ef049312e6d717c2b88524fc6c24b50ae7d702a4a4a9e80df2bd2be,0x4aDcB020228Cff4bFAD4e74C1f890af59d9BbbA3,base,uniswap,0x1266e5376ef049312e6d717c2b88524fc6c24b50ae7d702a4a4a9e80df2bd2be,LAUNCH,WETH,2026-02-16T09:31:13+00:00,121133.43247646667,2018.8905412744443,23526.47,23509.0,23509.0,0.9992574321604558,0.9992574321604558,2.35e-07,0.0,0.0,0.0,24.86,0.001056682111681013,0,0,0,0,0,0,1,0,0,1,,0,0,1,,,,,,"{""baseToken"":{""address"":""0x4aDcB020228Cff4bFAD4e74C1f890af59d9BbbA3"",""name"":""BANKRLAUNCH"",""symbol"":""LAUNCH""},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":23509,""labels"":[""v4""],""liquidity"":{""base"":100019869309,""quote"":0.005285,""usd"":23526.47},""marketCap"":23509,""pairAddress"":""0x1266e5376ef049312e6d717c2b88524fc6c24b50ae7d702a4a4a9e80df2bd2be"",""pairCreatedAt"":1771234273000,""priceChange"":{},""priceNative"":""0.0000000001009"",""priceUsd"":""0.0000002350"",""quoteToken"":{""address"":""0x4200000000000000000000000000000000000006"",""name"":""Wrapped Ether"",""symbol"":""WETH""},""txns"":{""h1"":{""buys"":0,""sells"":0},""h24"":{""buys"":1,""sells"":0},""h6"":{""buys"":0,""sells"":0},""m5"":{""buys"":0,""sells"":0}},""url"":""https://dexscreener.com/base/0x1266e5376ef049312e6d717c2b88524fc6c24b50ae7d702a4a4a9e80df2bd2be"",""volume"":{""h1"":0,""h24"":24.86,""h6"":0,""m5"":0}}",2026-05-11T12:24:38+00:00
base:0x7d666f85844566b3a7b1b8e7302c2cfc2abd2c8f6a155f64ec27f185e6b99d0b,0xAbF3dd05De475901440f2eb8cF9c6F03d4Ab2b07,base,uniswap,0x7d666f85844566b3a7b1b8e7302c2cfc2abd2c8f6a155f64ec27f185e6b99d0b,Onsight,WETH,2026-05-11T14:58:43+00:00,73.78360895,1.2297268158333334,91657.99,190791.0,190791.0,2.081553392126535,2.081553392126535,1.907e-06,3597.18,138772.54,204899.8,204899.8,2.2354821440007573,20,44,20,44,561,987,751,1216,1548,1967,0.3624031007751938,20,561,751,-9.75,84.29,679.0,679.0,,"{""baseToken"":{""address"":""0xAbF3dd05De475901440f2eb8cF9c6F03d4Ab2b07"",""name"":""Onsight"",""symbol"":""Onsight""},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":190791,""info"":{""header"":""https://cdn.dexscreener.com/cms/images/9xCwJA2yWhUyajJK?width=1500&height=500&quality=95&format=auto"",""imageUrl"":""https://cdn.dexscreener.com/cms/images/bmN7ensmesKgiwIt?width=800&height=800&quality=95&format=auto"",""openGraph"":""https://cdn.dexscreener.com/token-images/og/base/0xabf3dd05de475901440f2eb8cf9c6f03d4ab2b07?timestamp=1778516100000"",""socials"":[{""type"":""twitter"",""url"":""https://x.com/TryOnsight""}],""websites"":[]},""labels"":[""v4""],""liquidity"":{""base"":27597149598,""quote"":16.6777,""usd"":91657.99},""marketCap"":190791,""pairAddress"":""0x7d666f85844566b3a7b1b8e7302c2cfc2abd2c8f6a155f64ec27f185e6b99d0b"",""pairCreatedAt"":1778511523000,""priceChange"":{""h1"":84.29,""h24"":679,""h6"":679,""m5"":-9.75},""priceNative"":""0.0000000008157"",""priceUsd"":""0.000001907"",""quoteToken"":{""address"":""0x4200000000000000000000000000000000000006"",""name"":""Wrapped Ether"",""symbol"":""WETH""},""txns"":{""h1"":{""buys"":561,""sells"":987},""h24"":{""buys"":751,""sells"":1216},""h6"":{""buys"":751,""sells"":1216},""m5"":{""buys"":20,""sells"":44}},""url"":""https://dexscreener.com/base/0x7d666f85844566b3a7b1b8e7302c2cfc2abd2c8f6a155f64ec27f185e6b99d0b"",""volume"":{""h1"":138772.54,""h24"":204899.8,""h6"":204899.8,""m5"":3597.18}}",2026-05-11T16:12:30+00:00
base:0xf22521fD2fe43aA2a405fbdC1A02361eCa978eb2,0x4225658360C731a2b4c34555E45fea3b4b0181D5,base,uniswap,0xf22521fD2fe43aA2a405fbdC1A02361eCa978eb2,PORT,VIRTUAL,2024-12-21T21:36:45+00:00,728315.7502756167,12138.595837926945,80091.32,226350.0,226350.0,2.8261489509724647,2.8261489509724647,0.0002738,4223.22,111095.01,221792.65,258441.06,3.226829823756182,11,11,11,11,176,204,593,697,380,1290,0.4631578947368421,11,176,593,-3.36,38.46,198.0,529.0,,"{""baseToken"":{""address"":""0x4225658360C731a2b4c34555E45fea3b4b0181D5"",""name"":""DataPort Navigator by Virtuals"",""symbol"":""PORT""},""boosts"":{""active"":10},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":226350,""info"":{""header"":""https://cdn.dexscreener.com/cms/images/OB0dMgOlaZBmhAMa?width=1500&height=500&quality=95&format=auto"",""imageUrl"":""https://cdn.dexscreener.com/cms/images/3xBRGDVcClEiWY3n?width=800&height=800&quality=95&format=auto"",""openGraph"":""https://cdn.dexscreener.com/token-images/og/base/0x4225658360c731a2b4c34555e45fea3b4b0181d5?timestamp=1778516100000"",""socials"":[{""type"":""twitter"",""url"":""https://x.com/aiport_trade""},{""type"":""telegram"",""url"":""https://t.me/aiport_trade""}],""websites"":[{""label"":""Website"",""url"":""https://aiport.trade""}]},""labels"":[""v2""],""liquidity"":{""base"":146248091,""quote"":45584,""usd"":80091.32},""marketCap"":226350,""pairAddress"":""0xf22521fD2fe43aA2a405fbdC1A02361eCa978eb2"",""pairCreatedAt"":1734817005000,""priceChange"":{""h1"":38.46,""h24"":529,""h6"":198,""m5"":-3.36},""priceNative"":""0.0003116"",""priceUsd"":""0.0002738"",""quoteToken"":{""address"":""0x0b3e328455c4059EEb9e3f84b5543F74E24e7E1b"",""name"":""Virtual Protocol"",""symbol"":""VIRTUAL""},""txns"":{""h1"":{""buys"":176,""sells"":204},""h24"":{""buys"":593,""sells"":697},""h6"":{""buys"":448,""sells"":553},""m5"":{""buys"":11,""sells"":11}},""url"":""https://dexscreener.com/base/0xf22521fd2fe43aa2a405fbdc1a02361eca978eb2"",""volume"":{""h1"":111095.01,""h24"":258441.06,""h6"":221792.65,""m5"":4223.22}}",2026-05-11T16:12:30+00:00
base:0x18e087d7babeb0fc93f02baac34eeffd6cc08b03a2a5c2be7b36b6641a59786d,0xEfd2Cf7352b502B2eEDBFc40AAA502caCAAc185b,base,uniswap,0x18e087d7babeb0fc93f02baac34eeffd6cc08b03a2a5c2be7b36b6641a59786d,BASE,ETH,2026-04-24T13:11:43+00:00,24660.78360895,411.0130601491667,380661.08,475826.0,475826.0,1.2499990805469263,1.2499990805469263,0.0004758,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,,0,0,0,,,,,,"{""baseToken"":{""address"":""0xEfd2Cf7352b502B2eEDBFc40AAA502caCAAc185b"",""name"":""Base Season"",""symbol"":""BASE""},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":475826,""labels"":[""v4""],""liquidity"":{""base"":799993865,""quote"":0.001482,""usd"":380661.08},""marketCap"":475826,""pairAddress"":""0x18e087d7babeb0fc93f02baac34eeffd6cc08b03a2a5c2be7b36b6641a59786d"",""pairCreatedAt"":1777036303000,""priceChange"":{},""priceNative"":""0.0000002011"",""priceUsd"":""0.0004758"",""quoteToken"":{""address"":""0x0000000000000000000000000000000000000000"",""name"":""Ether"",""symbol"":""ETH""},""txns"":{""h1"":{""buys"":0,""sells"":0},""h24"":{""buys"":0,""sells"":1},""h6"":{""buys"":0,""sells"":0},""m5"":{""buys"":0,""sells"":0}},""url"":""https://dexscreener.com/base/0x18e087d7babeb0fc93f02baac34eeffd6cc08b03a2a5c2be7b36b6641a59786d"",""volume"":{""h1"":0,""h24"":0,""h6"":0,""m5"":0}}",2026-05-11T16:12:30+00:00
base:0x7e1045f13f207f253b840aea1d62f6b9dd2a1bbdba0532eca162478089a7c2e6,0x63c8028099f01C01ef153827984D1FA8e7576b07,base,uniswap,0x7e1045f13f207f253b840aea1d62f6b9dd2a1bbdba0532eca162478089a7c2e6,TROLL,WETH,2026-05-11T15:00:43+00:00,185.9613798,3.09935633,153844.27,163408.0,163408.0,1.062165006210501,1.062165006210501,1.634e-06,7664.67,125242.24,314789.52,314789.52,2.0461569351916715,99,218,99,218,1520,3933,4996,12881,5453,17877,0.2787456445993031,99,1520,4996,7.23,-3.97,174.0,174.0,,"{""baseToken"":{""address"":""0x63c8028099f01C01ef153827984D1FA8e7576b07"",""name"":""TrollAgent"",""symbol"":""TROLL""},""boosts"":{""active"":30},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":163408,""info"":{""header"":""https://cdn.dexscreener.com/cms/images/tK3VGoY7AQo9gMuD?width=1500&height=500&quality=95&format=auto"",""imageUrl"":""https://cdn.dexscreener.com/cms/images/IV-KtiKP_UggHlas?width=800&height=800&quality=95&format=auto"",""openGraph"":""https://cdn.dexscreener.com/token-images/og/base/0x63c8028099f01c01ef153827984d1fa8e7576b07?timestamp=1778522700000"",""socials"":[{""type"":""twitter"",""url"":""https://x.com/Trollagent_""}],""websites"":[{""label"":""Website"",""url"":""https://www.trollagent.lol/""}]},""labels"":[""v4""],""liquidity"":{""base"":83323478322,""quote"":7.5582,""usd"":153844.27},""marketCap"":163408,""pairAddress"":""0x7e1045f13f207f253b840aea1d62f6b9dd2a1bbdba0532eca162478089a7c2e6"",""pairCreatedAt"":1778511643000,""priceChange"":{""h1"":-3.97,""h24"":174,""h6"":174,""m5"":7.23},""priceNative"":""0.0000000006982"",""priceUsd"":""0.000001634"",""quoteToken"":{""address"":""0x4200000000000000000000000000000000000006"",""name"":""Wrapped Ether"",""symbol"":""WETH""},""txns"":{""h1"":{""buys"":1520,""sells"":3933},""h24"":{""buys"":4996,""sells"":12881},""h6"":{""buys"":4996,""sells"":12881},""m5"":{""buys"":99,""sells"":218}},""url"":""https://dexscreener.com/base/0x7e1045f13f207f253b840aea1d62f6b9dd2a1bbdba0532eca162478089a7c2e6"",""volume"":{""h1"":125242.24,""h24"":314789.52,""h6"":314789.52,""m5"":7664.67}}",2026-05-11T18:06:40+00:00
base:0x977fa4a181980983b737e43e8b62943f8754078397659f04cfd33c59ba1223e1,0x9e7fC36e3cBe02bE6ec5427605945C16AC155f66,base,uniswap,0x977fa4a181980983b737e43e8b62943f8754078397659f04cfd33c59ba1223e1,GDUPI,WETH,2026-05-11T11:07:35+00:00,537.7439331666666,8.96239888611111,196192.62,262328.0,262328.0,1.3370941271899015,1.3370941271899015,2.623e-06,55.43,4637.92,158249.72,176147.14,0.8978275533503759,2,4,2,4,26,33,278,569,59,847,0.4406779661016949,2,26,278,0.17,0.23,132.0,949.0,,"{""baseToken"":{""address"":""0x9e7fC36e3cBe02bE6ec5427605945C16AC155f66"",""name"":""redacted gdupi"",""symbol"":""GDUPI""},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":262328,""info"":{""header"":""https://cdn.dexscreener.com/cms/images/v7EKfFx54wuhlQvT?width=1500&height=500&quality=95&format=auto"",""imageUrl"":""https://cdn.dexscreener.com/cms/images/aGTlMzN9hofC2tnh?width=800&height=800&quality=95&format=auto"",""openGraph"":""https://cdn.dexscreener.com/token-images/og/base/0x9e7fc36e3cbe02be6ec5427605945c16ac155f66?timestamp=1778529900000"",""socials"":[{""type"":""twitter"",""url"":""https://x.com/yonfrula""},{""type"":""farcaster"",""url"":""https://farcaster.xyz/yonfrula""}],""websites"":[{""label"":""Website"",""url"":""https://gdupi.art""}]},""labels"":[""v4""],""liquidity"":{""base"":69596284284,""quote"":5.8159,""usd"":196192.62},""marketCap"":262328,""pairAddress"":""0x977fa4a181980983b737e43e8b62943f8754078397659f04cfd33c59ba1223e1"",""pairCreatedAt"":1778497655000,""priceChange"":{""h1"":0.23,""h24"":949,""h6"":132,""m5"":0.17},""priceNative"":""0.000000001120"",""priceUsd"":""0.000002623"",""quoteToken"":{""address"":""0x4200000000000000000000000000000000000006"",""name"":""Wrapped Ether"",""symbol"":""WETH""},""txns"":{""h1"":{""buys"":26,""sells"":33},""h24"":{""buys"":278,""sells"":569},""h6"":{""buys"":246,""sells"":500},""m5"":{""buys"":2,""sells"":4}},""url"":""https://dexscreener.com/base/0x977fa4a181980983b737e43e8b62943f8754078397659f04cfd33c59ba1223e1"",""volume"":{""h1"":4637.92,""h24"":176147.14,""h6"":158249.72,""m5"":55.43}}",2026-05-11T20:05:19+00:00
base:0xa3c4081b4601db1251d155523e8c884e77c70a1cec3a1b743f00a65baa36c431,0xc8da26025fE78f23cd008a05023549c196459e8E,base,uniswap,0xa3c4081b4601db1251d155523e8c884e77c70a1cec3a1b743f00a65baa36c431,BPEG,ETH,2026-05-11T16:51:55+00:00,193.41059983333335,3.2235099972222225,32581.52,100574.0,100574.0,3.0868418661867216,3.0868418661867216,10.057,729.72,16433.77,155816.63,155816.63,4.782362210234513,4,7,4,7,58,187,638,851,245,1489,0.23673469387755103,4,58,638,1.86,-9.89,4133.0,4133.0,,"{""baseToken"":{""address"":""0xc8da26025fE78f23cd008a05023549c196459e8E"",""name"":""Bpeg"",""symbol"":""BPEG""},""boosts"":{""active"":10},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":100574,""info"":{""header"":""https://cdn.dexscreener.com/cms/images/MAH4aDjrkSBejiA-?width=1500&height=500&quality=95&format=auto"",""imageUrl"":""https://cdn.dexscreener.com/cms/images/kI8qakB71WPBrmaN?width=800&height=800&quality=95&format=auto"",""openGraph"":""https://cdn.dexscreener.com/token-images/og/base/0xc8da26025fe78f23cd008a05023549c196459e8e?timestamp=1778529900000"",""socials"":[{""type"":""twitter"",""url"":""https://x.com/basepegofficial""}],""websites"":[{""label"":""Website"",""url"":""https://basepeg.org/""}]},""labels"":[""v4""],""liquidity"":{""base"":1622.3496,""quote"":6.9443,""usd"":32581.52},""marketCap"":100574,""pairAddress"":""0xa3c4081b4601db1251d155523e8c884e77c70a1cec3a1b743f00a65baa36c431"",""pairCreatedAt"":1778518315000,""priceChange"":{""h1"":-9.89,""h24"":4133,""h6"":4133,""m5"":1.86},""priceNative"":""0.004293"",""priceUsd"":""10.057"",""quoteToken"":{""address"":""0x0000000000000000000000000000000000000000"",""name"":""Ether"",""symbol"":""ETH""},""txns"":{""h1"":{""buys"":58,""sells"":187},""h24"":{""buys"":638,""sells"":851},""h6"":{""buys"":638,""sells"":851},""m5"":{""buys"":4,""sells"":7}},""url"":""https://dexscreener.com/base/0xa3c4081b4601db1251d155523e8c884e77c70a1cec3a1b743f00a65baa36c431"",""volume"":{""h1"":16433.77,""h24"":155816.63,""h6"":155816.63,""m5"":729.72}}",2026-05-11T20:05:19+00:00
base:0x6f5eb9d0af4242939d09d781c0a649c60233c84ea3d7b34cd5b63e0fba52b2c9,0x2d8c6eFd45cE74311ee9F18Bd1e54ecA7D231D83,base,uniswap,0x6f5eb9d0af4242939d09d781c0a649c60233c84ea3d7b34cd5b63e0fba52b2c9,AGENT,WETH,2026-04-13T19:02:57+00:00,40382.3772665,673.0396211083333,25772.43,23972.0,23972.0,0.9301412400770901,0.9301412400770901,2.397e-07,0.0,0.0,0.0,17.19,0.000666991820328933,0,0,0,0,0,0,0,2,0,2,,0,0,0,,,,-0.75,,"{""baseToken"":{""address"":""0x2d8c6eFd45cE74311ee9F18Bd1e54ecA7D231D83"",""name"":""AgentNetwork"",""symbol"":""AGENT""},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":23972,""info"":{""header"":""https://cdn.dexscreener.com/cms/images/IRvKMPFoytTJ8XIR?width=1500&height=500&quality=95&format=auto"",""imageUrl"":""https://cdn.dexscreener.com/cms/images/w9QcSiar12lg9j7n?width=800&height=800&quality=95&format=auto"",""openGraph"":""https://cdn.dexscreener.com/token-images/og/base/0x2d8c6efd45ce74311ee9f18bd1e54eca7d231d83?timestamp=1778529900000"",""socials"":[{""type"":""twitter"",""url"":""https://x.com/agentnetworkwld""}],""websites"":[{""label"":""Website"",""url"":""https://agentnetwork.world/launch""}]},""labels"":[""v4""],""liquidity"":{""base"":101081225522,""quote"":0.6615,""usd"":25772.43},""marketCap"":23972,""pairAddress"":""0x6f5eb9d0af4242939d09d781c0a649c60233c84ea3d7b34cd5b63e0fba52b2c9"",""pairCreatedAt"":1776106977000,""priceChange"":{""h24"":-0.75},""priceNative"":""0.0000000001029"",""priceUsd"":""0.0000002397"",""quoteToken"":{""address"":""0x4200000000000000000000000000000000000006"",""name"":""Wrapped Ether"",""symbol"":""WETH""},""txns"":{""h1"":{""buys"":0,""sells"":0},""h24"":{""buys"":0,""sells"":2},""h6"":{""buys"":0,""sells"":0},""m5"":{""buys"":0,""sells"":0}},""url"":""https://dexscreener.com/base/0x6f5eb9d0af4242939d09d781c0a649c60233c84ea3d7b34cd5b63e0fba52b2c9"",""volume"":{""h1"":0,""h24"":17.19,""h6"":0,""m5"":0}}",2026-05-11T20:05:19+00:00
base:0xdd6a1682ef4d4888a82908913a091bb2e5236d4956e1279d214e663724f17247,0xf516562b703f46084EEB79aFE58Cc046572e56a7,base,uniswap,0xdd6a1682ef4d4888a82908913a091bb2e5236d4956e1279d214e663724f17247,AI,ETH,2025-09-11T18:00:17+00:00,348702.66707441665,5811.711117906944,23260.48,21474.0,21474.0,0.9231967698001073,0.9231967698001073,0.001083,0.0,0.0,0.0,22.99,0.0009883716931034956,0,0,0,0,0,0,1,0,0,1,,0,0,1,,,,,,"{""baseToken"":{""address"":""0xf516562b703f46084EEB79aFE58Cc046572e56a7"",""name"":""AI PIN"",""symbol"":""AI""},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":21474,""labels"":[""v4""],""liquidity"":{""base"":10747780,""quote"":4.9814,""usd"":23260.48},""marketCap"":21474,""pairAddress"":""0xdd6a1682ef4d4888a82908913a091bb2e5236d4956e1279d214e663724f17247"",""pairCreatedAt"":1757613617000,""priceChange"":{},""priceNative"":""0.0000004648"",""priceUsd"":""0.001083"",""quoteToken"":{""address"":""0x0000000000000000000000000000000000000000"",""name"":""Ether"",""symbol"":""ETH""},""txns"":{""h1"":{""buys"":0,""sells"":0},""h24"":{""buys"":1,""sells"":0},""h6"":{""buys"":0,""sells"":0},""m5"":{""buys"":0,""sells"":0}},""url"":""https://dexscreener.com/base/0xdd6a1682ef4d4888a82908913a091bb2e5236d4956e1279d214e663724f17247"",""volume"":{""h1"":0,""h24"":22.99,""h6"":0,""m5"":0}}",2026-05-11T21:42:57+00:00
base:0x02f93fdc44fc388694707d35e49eac6b8da901dd5aa597c4f92567bc5882131e,0xE29151cE91409D53Cd8f9eb381B41a8DE0640737,base,uniswap,0x02f93fdc44fc388694707d35e49eac6b8da901dd5aa597c4f92567bc5882131e,uFATE,ETH,2026-05-11T22:32:21+00:00,40.96478321666667,0.6827463869444444,0.11,,,,,7.318e-11,0.0,69746.47,69746.47,69746.47,634058.8181818182,0,0,0,0,352,476,352,476,828,828,0.4251207729468599,0,352,352,,-100.0,-100.0,-100.0,,"{""baseToken"":{""address"":""0xE29151cE91409D53Cd8f9eb381B41a8DE0640737"",""name"":""Unifate"",""symbol"":""uFATE""},""chainId"":""base"",""dexId"":""uniswap"",""info"":{""header"":""https://cdn.dexscreener.com/cms/images/eugeCBF_QV7YaIOZ?width=1500&height=500&quality=95&format=auto"",""imageUrl"":""https://cdn.dexscreener.com/cms/images/6piuHRoiuuywS1aB?width=800&height=800&quality=95&format=auto"",""openGraph"":""https://cdn.dexscreener.com/token-images/og/base/0xe29151ce91409d53cd8f9eb381b41a8de0640737?timestamp=1778541300000"",""socials"":[{""type"":""twitter"",""url"":""https://x.com/Unifatev4""}],""websites"":[{""label"":""Website"",""url"":""https://unifate.io/""},{""label"":""Docs"",""url"":""https://ufate.gitbook.io/ufate-docs""}]},""labels"":[""v4""],""liquidity"":{""base"":818022593,""quote"":2.559e-05,""usd"":0.11},""pairAddress"":""0x02f93fdc44fc388694707d35e49eac6b8da901dd5aa597c4f92567bc5882131e"",""pairCreatedAt"":1778538741000,""priceChange"":{""h1"":-100,""h24"":-100,""h6"":-100},""priceNative"":""0.00000000000003128"",""priceUsd"":""0.00000000007318"",""quoteToken"":{""address"":""0x0000000000000000000000000000000000000000"",""name"":""Ether"",""symbol"":""ETH""},""txns"":{""h1"":{""buys"":352,""sells"":476},""h24"":{""buys"":352,""sells"":476},""h6"":{""buys"":352,""sells"":476},""m5"":{""buys"":0,""sells"":0}},""url"":""https://dexscreener.com/base/0x02f93fdc44fc388694707d35e49eac6b8da901dd5aa597c4f92567bc5882131e"",""volume"":{""h1"":69746.47,""h24"":69746.47,""h6"":69746.47,""m5"":0}}",2026-05-11T23:13:18+00:00
